2009,57,"Battlefield","Jordin Sparks","dont try to explain your mind i know whats happening here one minute its love and suddenly its like a battlefield one word turns into war why is it the smallest things that tear us down my worlds nothing when youre gone im out here without a shield cant go back now both hands tied behind my back for nothing oh no these times when we climb so fast to fall again why we gotta fall for it now i never meant to start a war you know i never wanna hurt you dont even know what were fighting for why does love always feel like a battlefield battlefield a battlefield battlefield a battlefield battlefield why does love always feel like a battlefield battlefield a battlefield battlefield a battlefield battlefield why does love always feel like cant swallow our pride neither of us wanna raise that flag if we cant surrender then we both gonna lose what we had oh no both hands tied behind my back for nothing oh no these times when we climb so fast to fall again i dont wanna fall for it now i never meant to start a war you know i never wanna hurt you dont even know what were fighting for why does love always feel like a battlefield battlefield a battlefield battlefield a battlefield battlefield why does love always feel like a battlefield battlefield a battlefield battlefield a battlefield battlefield postchorus i guess you better go and get your armor get your armor get your armor get your armor i guess you better go and get your armor get your armor get your armor get your armor i guess you better go and get your we could pretend that we are friends tonight and in the morning wed wake up and wed be alright cause baby we dont have to fight and i dont want this love to feel like a battlefield battlefield a battlefield battlefield a battlefield battlefield why does love always feel like a battlefield battlefield a battlefield battlefield a battlefield battlefield guess you better go and get your armor i never meant to start a war you know i never wanna hurt you dont even know what were fighting for why does love always feel like a battlefield battlefield a battlefield battlefield a battlefield battlefield why does love always feel like a battlefield battlefield a battlefield battlefield a battlefield battlefield i guess you better go and get your armor get your armor get your armor get your armor i guess you better go and get your armor get your armor get your armor get your armor why does love always feel like why does love always feel like a battlefield battlefield a battlefield battlefield i never meant to start a war dont even know what were fighting for i never meant to start a war dont even know what were fighting for "
2009,58,"Sugar","Flo Rida","dumm double dee double di double dee double di double dee double di double dee double di double dee double di double dee double di double dee double di my lips like sugar my lips like sugar this candy got you sprung this candy got you sprung so call me your sugar so call me your sugar youll love you some youll love you some im sweet like dumm double dee double di double dee double di double dee double di im sweet like double dee double di double dee double di im sweet like double dee double di double dee double di sugar hey ive got a mouth full of cavities sweet tooth full of mama like sugar to me so my love with the lips put a bug in the ear tone shawty gotta kiss its an emergency spit sprung for the taste addicted to her gloss wont smile this way baby i rub it off put my tongue in your face a little mistletoe sippin gran marnier im a fan all day do me that favor cuz i like your flavor my manage behavior im into your major sweeter so flavor thats good for this player my hood now and later throw back like a pager pretty much youre givin me a sugar rush lil mama give me high blood pressure when you blush lips feel soft as a feather when we touch shawty thats whats up my lips like sugar my lips like sugar this candy got you sprung this candy got you sprung so call me your sugar so call me your sugar youll love you some youll love you some im sweet like dumm double dee double di double dee double di double dee double di im sweet like double dee double di double dee double di im sweet like double dee double di double dee double di sugar hey shshawty would you mind cuz i want me some now and later i dont wanna have to wait you the one yep yep your vision so so delicious cant help my interest candy addiction wanna peace to a piece gotta get a piece i dont know a piece give me all your sweets bottom and top lip bout to have a sugar feast level with our trip im a lip bitin beast smile for them things all teeth squeeze the sugar cane on your mouth must beat aint your mama slirp stickin usin my tree like taffy but classy get at me im flyly let you know i wanna kiss but your lips theyll do me fine now baby dont trip with the juicy kind get get on the grip you aint lyin my lips like sugar my lips like sugar this candy got you sprung this candy got you sprung so call me your sugar so call me your sugar youll love you some youll love you some im sweet like dumm double dee double di double dee double di double dee double di double dee double di im sweet like double dee double di double dee double di im sweet like double dee double di sugar you like my sugar my sugar you so sweet so sweet like my candy my candy you so sweet so sweet i got a good appetite with you on me on me ill wrap you out of them clothes you my treat my treat girl you my sugar i call you candy and tonight im gonna get me some get me some girl you my sugar i call you candy and tonight im gonna get me some get me some sugar my lips like sugar my lips like sugar this candy got you sprung this candy got you sprung so call me your sugar so call me your sugar youll love you some youll love you some im sweet like dumm double dee double di double dee double di double dee double di im sweet like double dee double di double dee double di double dee double di im sweet like double dee double di double dee double di sugar he eh he eh he eh "
2009,59,"Miss Independent","Ne-Yo","ooh theres something about just something about the way she move and i cant figure it out theres something about her said ooh theres something about the kind of woman that want you but dont need you and i cant figure it out theres something about her cause she walk like a boss talk like a boss manicured nails to set the pedicure off shes fly effortlessly and she move like a boss do what a boss do she got me thinking about getting involved thats the kinda girl i need she got her own thing thats why i love her miss independent wont you come and spend a little time she got her own thing thats why i love her miss independent ooh the way we shine miss independent ooh theres something about the kind of woman that can do for herself i look at her and it makes me proud theres something about her theres something oh so sexy about the kind of woman that dont even need my help she said she got it she got it no doubt theres something about her cause she work like a boss play like a boss car and a crib she bout to pay them both off and her bills are paid on time shes made for a boss only a boss anything less shes telling them to get lost thats the girl thats on my mind she got her own thing thats why i love her miss independent wont you come and spend a little time she got her own thing thats why i love her miss independent ooh the way we shine miss independent her favorite thing to say dont worry i got it and everything she got best believe she bought it she gonna steal my heart aint no doubt about it girl youre everything i need said youre everything i need she got her own thing thats why i love her miss independent wont you come and spend a little time she got her own thing thats why i love her miss independent ooh the way we shine miss independent miss independent thats why i love her "
2009,60,"Fireflies","Owl City","you would not believe your eyes if ten million fireflies lit up the world as i fell asleep cause theyd fill the open air and leave teardrops everywhere youd think me rude but i would just stand and stare id like to make myself believe that planet earth turns slowly its hard to say that id rather stay awake when im asleep cause everything is never as it seems cause id get a thousand hugs from ten thousand lightning bugs as they tried to teach me how to dance a foxtrot above my head a sock hop beneath my bed the disco ball is just hanging by a thread id like to make myself believe that planet earth turns slowly its hard to say that id rather stay awake when im asleep cause everything is never as it seems when i fall asleep leave my door open just a crack please take me away from here cause i feel like such an insomniac please take me away from here why do i tire of counting sheep please take me away from here when im far too tired to fall asleep haha to ten million fireflies im weird cause i hate goodbyes i got misty eyes as they said farewell said farewell but ill know where several are if my dreams get real bizarre cause i saved a few and i keep them in a jar jar jar jar id like to make myself believe that planet earth turns slowly its hard to say that id rather stay awake when im asleep cause everything is never as it seems when i fall asleep id like to make myself believe that planet earth turns slowly its hard to say that id rather stay awake when im asleep cause everything is never as it seems when i fall asleep id like to make myself believe that planet earth turns slowly its hard to say that id rather stay awake when im asleep because my dreams are bursting at the seams "
2009,61,"New Divide","Linkin Park","i remembered black skies the lightning all around me i remembered each flash as time began to blur like a startling sign that fate had finally found me and your voice was all i heard that i get what i deserve so give me reason to prove me wrong to wash this memory clean let the floods cross the distance in your eyes give me reason to fill this hole connect this space between let it be enough to reach the truth that lies across this new divide there was nothing in sight but memories left abandoned there was nowhere to hide the ashes fell like snow and the ground caved in between where we were standing and your voice was all i heard that i get what i deserve so give me reason to prove me wrong to wash this memory clean let the floods cross the distance in your eyes across this new divide in every loss in every lie in every truth that you deny and each regret and each goodbye was a mistake too great to hide and your voice was all i heard that i get what i deserve so give me reason to prove me wrong to wash this memory clean let the floods cross the distance in your eyes give me reason to fill this hole connect this space between let it be enough to reach the truth that lies across this new divide across this new divide across this new divide "
2009,62,"Empire State Of Mind","Jay-Z","yeah im out that brooklyn now im down in tribeca right next to deniro but ill be hood forever im the new sinatra and since i made it here i can make it anywhere yeah they love me everywhere i used to cop in harlem hola my dominicanos right there up on broadway brought me back to that mcdonalds took it to my stash spot state street catch me in the kitchen like a simmons whippin pastry cruising down th street offwhite lexus driving so slow but bk is from texas me im out that bedstuy home of that boy biggie now i live on billboard and i brought my boys with me say what up to ty ty still sipping mai tais sitting courtside knicks and nets give me high fives nigga i be spiked out i can trip a referee tell by my attitude that im most definitely from new york concrete jungle where dreams are made of theres nothing you cant do now youre in new york these streets will make you feel brand new big lights will inspire you lets hear it for new york new york new york youre welcome og i made you hot nigga catch me at the x with og at a yankee game shit i made the yankee hat more famous than a yankee can you should know i bleed blue but i aint a crip though but i got a gang of niggas walking with my clique though welcome to the melting pot corners where we sellin rocks afrika bambaataa shit home of the hiphop yellow cab gypsy cab dollar cab holla back for foreigners it aint fair they act like they forgot how to add eight million stories out there in the naked city its a pity half of yall wont make it me i gotta plug special ed i got it made if jeezys paying lebron im paying dwyane wade three dice ceelo three card monte labor day parade rest in peace bob marley statue of liberty long live the world trade long live the king yo im from the empire state thats new york concrete jungle where dreams are made of theres nothing you cant do now youre in new york these streets will make you feel brand new big lights will inspire you lets hear it for new york new york new york that boy good welcome to the bright light baby lights is blindin girls need blinders so they can step out of bounds quick the side lines is lined with casualties who sip the life casually then gradually become worse dont bite the apple eve caught up in the incrowd now youre instyle and in the winter gets cold en vogue with your skin out the city of sin is a pity on a whim good girls gone bad the citys filled with em mami took a bus trip and now she got her bust out everybody ride her just like a bus route hail mary to the city youre a virgin and jesus cant save you life starts when the church ends came here for school graduated to the high life ball players rap stars addicted to the limelight mdma got you feeling like a champion the city never sleeps better slip you a ambien new york concrete jungle where dreams are made of theres nothing you cant do now youre in new york these streets will make you feel brand new big lights will inspire you lets hear it for new york one hand in the air for the big city street lights big dreams all looking pretty no place in the world that can compare put your lighters in the air everybody say yeah new york concrete jungle where dreams are made of theres nothing you cant do now youre in new york these streets will make you feel brand new big lights will inspire you lets hear it for new york new york new york "
2009,63,"No Surprise","Daughtry","ive practiced this for hours gon round and round and now i think that ive got it all down and as i say it louder i love how it sounds cause im not taking the easy way out not wrappin this in ribbons shouldnt have to give a reason why its no surprise i wont be here tomorrow i cant believe that i stayed til today yeah you and i will be a tough act to follow but i know in time well find this was no surprise it came out like a river once i let it out when i thought that i wouldnt know how held onto it forever just pushing it down it felt so good to let go of it now not wrapping this in ribbons shouldnt have to give a reason why its no surprise i wont be here tomorrow i cant believe that i stayed til today theres nothing here in this heart left to borrow theres nothing here in this soul left to save dont be surprised when we hate this tomorrow god knows we tried to find an easier way yeah you and i will be a tough act to follow but i know in time well find this was no surprise our favorite place we used to go the warm embrace that no one knows the lovin look thats left your eyes thats why this comes as no as no surprise if i could see the future and how this plays out i bet its better than where we are now but after going through this its easier to see the reason why its no surprise i wont be here tomorrow i cant believe that i stayed til today yeah you and i will be a tough act to follow but i know in time well find this was no surprise the kiss goodnight it comes with me both wrong and right our memories our memories the whispering before we sleep just one more thing that you cant keep you cant keep our favorite place we used to go the warm embrace that no one knows the loving look thats left your eyes but i know in time well find this was no surprise "
2009,64,"She Wolf","Shakira","sos shes in disguise sos shes in disguise theres a shewolf in disguise coming out coming out coming out a domesticated girl thats all you ask of me darling it is no joke this is lycanthropy the moons awake now with eyes wide open my bodys craving so feed the hungry ive been devoting myself to you monday to monday and friday to friday not getting enough retribution or decent incentives to keep me at it im starting to feel just a little abused like a coffee machine in an office so im gonna go somewhere cozy to get me a lover and tell you all about it theres a shewolf in the closet open up and set it free awuu theres a shewolf in your closet let it out so it can breathe sitting across a bar staring right at her prey its going well so far shes gonna get her way nocturnal creatures are not so prudent the moons my teacher and im her student to locate the single men i got on me a special radar and the fire department hotline in case i get in trouble later not looking for cute little divos or rich city guys i just want to enjoy by having a very good time and behave very bad in the arms of a boy theres a shewolf in the closet open up and set it free awuu theres a shewolf in your closet let it out so it can breathe sos shes in disguise sos shes in disguise theres a shewolf in disguise coming out coming out coming out theres a shewolf in the closet open up and set it free awuu theres a shewolf in your closet let it out so it can breathe "
2009,65,"Break Up","Mario","i love you but i dont think i can love you anymore when i kiss you so good mario why would you wanna break up gucci when this loving is so good why would you wanna break up sean garrett the pen if i hit that so good why would you wanna break up gucci if the feeling is so good why would you wanna break up we goin in lovin you lovin you lovin you when im when im lovin you lovin you why would you wanna break up do anything for you why would you wanna break up see i be driving through your hood why would you wanna break up now baby girl had dumped me she no longer wants me im no longer hired she said that i been fired on to the next one more fish in the sea girls are like buses miss one next one comin gucci mane crazy and the ice game stuntin burr swag so stupid but the bitch straight dumped me over no more smoking doja baby girl went awol she used to be my soulja dont dont i lace you with the gucci dont dont i deck you in the louie dont dont i make your earlobe freeze dont dont when i dive i dive deep i know i be gone i know i be gone i know i be flirting with them girls i know i be say i be right back but take too long i know i be saying i be faithful but i dont i know i be making you them promises then breaking your heart again telling you she wasnt who she was then we arguing but baby i love you ohh x lovin you lovin you lovin you when im when im lovin you lovin you why would you wanna break up do anything for you why would you wanna break up see i be driving through your hood why would you wanna break up you might be from the hood but to me youre a model everything i ever ever seen in a model if you leaving baby dont leave me until tomorrow tonight we gonna get a little tipsy with a bottle you gonna get me up im gone take em down im gone change my ways we gon work it out girl i wouldnt be the same if you were with somebody else girl it wouldnt be the same if i were with somebody else i know i made mistakes before promise you wont get hurt no more i got what you like and you know once you lay down its on x lovin you lovin you lovin you when im when im lovin you lovin you why would you wanna break up do anything for you why would you wanna break up see i be driving through your hood why would you wanna break up why you wanna leave me you should wanna tease me being icy aint easy i make it look easy used to cop you bally now you rock louie now its fuck shawty i dont like gucci x lovin you lovin you lovin you when im when im lovin you lovin you why would you wanna break up do anything for you why would you wanna break up see i be driving through your hood why would you wanna break up now would you break up break up break up yeah im back baby "
2009,66,"Sweet Dreams","beyonc","turn the lights on every night i rush to my bed with hopes that maybe ill get a chance to see you when i close my eyes im going out of my head lost in a fairytale can you hold my hands and be my guide clouds filled with stars cover your skies and i hope it rains youre the perfect lullaby what kind of dream is this you could be a sweet dream or a beautiful nightmare either way i dont wanna wake up from you turn the lights on sweet dream or a beautiful nightmare somebody pinch me your loves too good to be true turn the lights on my guilty pleasure i aint going nowhere baby long as youre here ill be floating on air cause youre mine you can be a sweet dream or a beautiful nightmare either way i dont wanna wake up from you turn the lights on i mention you when i say my prayers i wrap you around all of my thoughts boy youre my temporary high i wish that when i wake up youre there to wrap your arms around me for real and tell me youll stay by side clouds filled with stars cover your skies and i hope it rains youre the perfect lullaby what kind of dream is this you could be a sweet dream or a beautiful nightmare either way i dont wanna wake up from you turn the lights on sweet dream or a beautiful nightmare somebody pinch me your loves too good to be true turn the lights on my guilty pleasure i aint going nowhere baby long as youre here ill be floating on air cause youre mine you can be a sweet dream or a beautiful nightmare either way i dont wanna wake up from you turn the lights on tattoo your name across my heart so it will remain not even death could make us part what kind of dream is this you could be a sweet dream or a beautiful nightmare either way i dont wanna wake up from you turn the lights on sweet dream or a beautiful nightmare somebody pinch me your loves too good to be true turn the lights on my guilty pleasure i aint going nowhere baby long as youre here ill be floating on air cause youre mine you can be a sweet dream or a beautiful nightmare either way i dont wanna wake up from you turn the lights on either way i dont wanna wake up from you "
2009,67,"Every Girl","Young Money","tha biz the bizness uh i like a long haired thick redbone open up her legs then filet mignon that pussy ima get in and on that pussy if she let me in ima own that pussy gon throw it back and bust it open like you posed to girl i got that dope dick now come here let me dope you you gon be a dope fiend your friends should call you dopey tell em keep my name out they mouth if they dont know me hah but you can call me tunechi ill fuck the whole group baby im a groupie my sex game is stupid my head is the dumbest i promise i should be hooked on phonics hah but anyway i think youre bionic and i dont think youre beautiful i think youre beyond it and i just wanna get behind it and watch you back it up and dump it baback it up and dump it cause we like her and we like her too and we like her and we like her too and we like her and we like her too and we like her and she like us too and ohhh i wish i could fuck every girl in the world i wish i could fuck every girl in the world i wish i could fuck every girl in the world ohhhhhohhohh yeah alright she be jumpin up and down tryna fit that ass in took her half an hour just to get that belt to fasten all they wanna talk about is partyin and fashion every single night i have a dream that i am smashin them all young money man this shit so timeless and im in the mood to get faded so please bring your finest and what are all your names again we drunk remind us are any of yall into girls like i am lets be honest she wants me she wants me cause i got it all shawty tell me what you dont see i will fuck with all yall all of yall are beautiful i just cant pick one so you can never say im choosy hoes and wayne say pussy pussy pussy and weed and alcohol seem to satisfy us all damn and every time i think of staying with her she bring that friend around and make a nigga reconsider man cause we like her and we like her too and we like her and we like her too and we like her and we like her too and we like her and she like us too and ohhh i wish i could fuck every girl in the world i wish i could fuck every girl in the world i wish i could fuck every girl in the world ohhhhhohhohh im calling you sexy lady but um i aint being disrespectful baby im just bein millz and i dont know how fake feels so i gotta keep it real i just want to fuck every girl in the world every model every singer every actress every diva every high saditty chick every college girl every skeezer stripper and every desperate housewife that resemble eva my role model was wilt some married women or milf it dont matter who you is miss you can get the business ha these hoes is gods gift like christmas i like em caramel skin long hair thick ass uh and i swear im feelin all of yall im scrollin down my call log and ima call all of yall my butter pecan puerto rican she screamin out papi every time a nigga deep in and im about to get my bill clinton on and hilary can rodham too boy i gets my pimpin on cause we like her and we like her too and we like her and we like her too and we like her and we like her too and we like her and she like us too and ohhh i wish i could fuck every girl in the world i wish i could fuck every girl in the world i wish i could fuck every girl in the world and bitch im mack maine sanna lathan meagan good angelina jolie hah d woods for free suites id give paris hilton allnighters in about three years holla at me miley cyrus i dont discriminate no not at all kitkat a midget if that ass soft ill break her off i exchange vcards with the retards and get behind a christian like dior cause he are mack mizzle baby cause he are mack mizzle baby and i wish i could fuck every girl in the world i wish i could fuck every girl in the world i wish i could fuck every girl in the world i wish i could fuck every girl in the world i wish i could fuck every girl in the world young mula baby "
2009,68,"Fallin' For You","Colbie Caillat","i dont know but i think i may be fallin for you dropping so quickly maybe i should keep this to myself wait until i know you better i am trying not to tell you but i want to im scared of what youll say and so im hiding what im feeling but im tired of holding this inside my head ive been spending all my time just thinking bout you i dont know what to do i think im fallin for you ive been waiting all my life and now i found you i dont know what to do i think im fallin for you im fallin for you as im standing here and you hold my hand pull me towards you and we start to dance all around us i see nobody here in silence its just you and me i am trying not to tell you but i want to im scared of what youll say and so im hiding what im feeling but im tired of holding this inside my head ive been spending all my time just thinking bout you i dont know what to do i think im fallin for you ive been waiting all my life and now i found you i dont know what to do i think im fallin for you im fallin for you oh i just cant take it my heart is racing the emotions keep spilling out ive been spending all my time just thinking bout you i dont know what to do i think im fallin for you ive been waiting all my life and now i found you i dont know what to do i think im fallin for you im fallin for you i think im fallin for you i cant stop thinking bout it i want you all around me and now i just cant hide it i think im fallin for you im fallin for you oh oh no no oh oh im fallin for you "
2009,69,"Untouched","The Veronicas","i go ooh ooh you go ah ah lalalala lalalala i cant lie lie lie lie lie lie i wanna wanna wanna get get get what i want dont stop give me give me give me what you got got cause i cant wait wait wait anymore more more more dont even talk about the consequence cause right now youre the only thing thats making any sense to me and i dont give a damn what they say what they think think cause youre the only one whos on my mind ill never ever let you leave me ill try to stop time for ever never wanna hear you say goodbye i feel so untouched and i want you so much that i just cant resist you its not enough to say that i miss you i feel so untouched right now need you so much somehow i cant forget you been going crazy from the moment i met you untouched and i need you so much see you breathe you i want to be you alalalala alalalala you can take take take take take time time to live live the way you gotta gotta live your life give me give me give me all of you you dont be scared ill see you through the loneliness of one more more more dont even think about whats right or wrong or wrong or right cause in the end its only you and me and no one else is gonna be around to answer all the questions left behind and you and i are meant to be so even if the world falls down today youve still got me to hold you up up and i will never let you down down i feel so untouched and i want you so much that i just cant resist you its not enough to say that i miss you i feel so untouched right now need you so much somehow i cant forget you been going crazy from the moment i met you untouched untouched untouched untouched untouched alalalala alalalala untouched alalalala alalalala i feel so untouched and i want you so much that i just cant resist you its not enough to say that i miss you i feel so untouched right now need you so much somehow i cant forget you been going crazy from the moment i met you i feel so untouched and i want you so much that i just cant resist you its not enough to say that i miss you i feel so untouched right now need you so much somehow i cant forget you been going crazy from the moment i met you untouched untouched untouched "
2009,70,"If Today Was Your Last Day","Nickelback","my best friend gave me the best advice he said each days a gift and not a given right leave no stone unturned leave your fears behind and try to take the path less traveled by that first step you take is the longest stride if today was your last day and tomorrow was too late could you say goodbye to yesterday would you live each moment like your last leave old pictures in the past donate every dime you have if today was your last day if today was your last day against the grain should be a way of life whats worth the prize is always worth the fight every second counts cause theres no second try so live like youll never live it twice dont take the free ride in your own life if today was your last day and tomorrow was too late could you say goodbye to yesterday would you live each moment like your last leave old pictures in the past donate every dime you have would you call old friends you never see reminisce old memories would you forgive your enemies would you find that one youre dreamin of swear up and down to god above that you finally fall in love if today was your last day if today was your last day would you make your mark by mending a broken heart you know its never too late to shoot for the stars regardless of who you are so do whatever it takes cause you cant rewind a moment in this life let nothin stand in your way cause the hands of time are never on your side if today was your last day and tomorrow was too late could you say goodbye to yesterday would you live each moment like your last leave old pictures in the past donate every dime you have would you call old friends you never see reminisce old memories would you forgive your enemies would you find that one youre dreamin of swear up and down to god above that you finally fall in love if today was your last day "
2009,71,"Throw It In The Bag","Fabolous","you already know what it is ah we got another one boy atl yeah just throw it in the bag whats up brooklyn whats up son whats up fabo aye man i got that black amex with me aka that throw it in the bag card radio killa yeah now i know you aint over there staring at my girl yeah i know you aint over there staring at my girl nigga i know you dont call yourself hollering at my girl now i know you dont call yourself hollering at my girl i keep her in louboutin louis vuitton gucci down to her feet yup just like me im the one with them ones fuck the price on the tag just throw it in the bag uh huh uh huh uh huh just throw it in the bag ladies yall ready to go shopping neiman marcus on me and all that yeah come on then look at price tags where they do that at heard that in atl when im in atl just ask my baby gal i treat that lady well aint nothing soso and i know jd well a couple benzes black white gray cl got niggas looking like did we miss a mercedes sale dont wonder what i do just know they pay me well they keep that gucci and that louis on my labiels thats the way we feel must be nice man you with the right man you aint gotta price scan or ask how much now what i look like son im from brooklyn what it look like you get it cause i got it i got it so you get it in miami they say dont stop get it get it mami do the speedy daddy do the duffle bag full of chips we aint talking ruffles see i know what imma tell her the same thing that the bank robber told the teller just throw it in the bag thats the way it supposed to be a real nigga posed to help you out with the groceries just throw it in the bag paper or plastic its safer to ask it so dead that nigga i will pay for the casket that remy mar got him spitting plenty bars broke ass nigga couldnt buy the mini bar so get with loso he aint got to know so such a gentleman dozen bottles of that rose mo oh you got a man well you need a richer one meet me in the parking lot the plates say get u meet me at the register im there on the regular them niggas price checking you can help them in a second as we proceed to give you what you need like we breaking down the weed shorty throw it in the bag "
2009,72,"Love Drunk","Boys Like Girls","hey hey hey hey top down in the summer sun the day we met was like a hitandrun and i still taste it on my tongue taste it on my tongue the sky was burning up like fireworks you made me want you oh so bad it hurt but girl in case you havent heard i used to be love drunk but now im hungover ill love you forever forever is over we used to kiss all night now its just a bar fight so dont call me crying say hello to goodbye oh yeah cause just one sip oh yeah would make me sick i used to be love drunk but now im hungover ill love you forever but now its over hot sweat and blurry eyes were spinnin round a roller coaster ride the world stuck in black and white stuck in black and white you drove me crazy every time we touched now im so broken that i cant get up oh girl you make me such a lush i used to be love drunk but now im hungover ill love you forever forever is over we used to kiss all night now its just a bar fight so dont call me crying say hello to goodbye oh yeah cause just one sip oh yeah would make me sick i used to be love drunk but now im hungover ill love you forever but now its over all the time i wasted on you all the bullshit you put me through checking into rehab cause everything that we had didnt mean a thing to you i used to be love drunk but now im hungover ill love you forever but now im sober i used to be love drunk but now im hungover ill love you forever forever is over we used to kiss all night now its just a bar fight so dont call me crying say hello to goodbye oh yeah cause just one sip oh yeah would make me sick i used to be love drunk but now im hungover ill love you forever but now its over nananananananananana now its over still taste it on my tongue nananananananananana now its over "
2009,73,"I Love College","Asher Roth","cause i aint going out like a sucka no way im nice right now ii feel good if you have a drink would you please put it in the air that party last night was awfully crazy i wish we taped it i danced my ass off and had this one girl completely naked drink my drink and smoke my weed but my good friends is all i need pass out at three wake up at ten go out to eat then do it again man i love college i wanna go to college for the rest of my life sip bankers club and drink miller lite on thirsty thursday and tuesday night ice and i can get pizza a dollar a slice so fill up my cup lets get fucked up lets get fucked up im next on the table who want what i am champion at beer pong allen iverson hakeem olajuwon dont even bounce not in my house better hope you make it otherwise you naked time isnt wasted when youre getting wasted woke up today and all i could say is um that party last night was awfully crazy i wish we taped it i danced my ass off and had this one girl completely naked drink my drink and smoke my weed but my good friends is all i need pass out at three wake up at ten go out to eat then do it again man i love college man i love college hey and i love drinking hey i love women hey man i love college hey i cant tell you what i learned from school but i could tell you a story or two um yea of course i learned some rules like dont pass out with your shoes on and dont leave the house til the booze gone and dont have sex if shes too gone when it comes to condoms put two on then tomorrow night find a new jawn hold the beer bong nothing wrong with some fun even if we did get a little bit too drunk time isnt wasted when youre getting wasted woke up today and all i could say is that party last night was awfully crazy i wish we taped it i danced my ass off and had this one girl completely naked drink my drink and smoke my weed but my good friends is all i need pass out at three wake up at ten go out to eat then do it again man i love college man i love college hey and i love drinking hey i love women hey man i love college hey now if everybody would please put their drink as high as they can as high as they can and repeat after me chug chug chug chug chug chug chug chug freshmen freshmen freshmen freshmen do something crazy do something crazy do something crazy do something crazy kegstand kegstand kegstand kegstand that party last night man i love college i love it that party last night goodnight everybody i gotta head back to class for a little bit that party last night was awfully crazy i wish we taped it i danced my ass off and had this one girl completely naked drink my drink and smoke my weed but my good friends is all i need pass out at three wake up at ten go out to eat then do it again man i love college man i love college but after that you know whats goin down my house and kegs see you there youre all invited bring your friends bring your mom do i really have to graduate or can i just stay here the rest of my life "
2009,74,"If U Seek Amy","Britney Spears","la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la oh baby baby have you seen amy tonight is she in the bathroom is she smoking up outside oh oh baby baby does she take a piece of lime for the drink that imma buy her do you know just what she likes oh ohoh tell me have you seen her cause im so oh i cant get her off of my brain i just want to go to the party she gon go can somebody take me home hahahehehahaho love me hate me say what you want about me but all of the boys and all of the girls are begging to if you seek amy love me hate me but cant you see what i see all of the boys and all of the girls are begging to if you seek amy love me hate me la la la la la la la la la la la la la la la la amy told me that shes gonna meet me up i dont know where or when and now theyre closing up the club oh ive seen her once or twice before she knows my face but its hard to see with all the people standing in the way oh ohoh tell me have you seen her cause im so oh i cant get her off of my brain i just want to go to the party she gon go can somebody take me home hahahehehahaho love me hate me say what you want about me but all of the boys and all of the girls are begging to if you seek amy love me hate me but cant you see what i see all of the boys and all of the girls are begging to if you seek amy oh say what you want about me love me hate me oh but cant you see what i see yeah say what you want about me love me hate me bout me bout me bout me so tell me if you see her let me know what she was wearing and what she was like cause ive been waiting here forever let me know where she was going i dont mind oh baby baby if you seek amy tonight oh oh baby baby well do whatever you like oh baby baby baby oh baby baby baby la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la love me hate me say what you want about me but all of the boys and all of the girls are begging to if you seek amy love me hate me but cant you see what i see all of the boys and all of the girls are begging to if you seek amy love me hate me say what you want about me yeah love me hate me but cant you see what i see all of the boys and all of the girls are begging to if you seek amy oh say what you want about me love me hate me oh but cant you see what i see yeah say what you want about me love me hate me all of the boys and all of the girls are begging to if you seek amy "
2009,75,"Big Green Tractor","Jason Aldean","she had a shiny little beamer with the ragtop down sitting in the drive but she wouldnt get out the dogs were all barking and a wagging around and i just laughed and said you all get in she had on a new dress and she curled her hair she was looking too good not to go somewhere said what you want to do baby i dont care we can go to the show or we can stay right here and i can take you for a ride on my big green tractor we can go slow or make it go faster down through the woods and out to the pasture long as im with you it really dont matter climb up in my lap and drive if you want to girl you know you got me to hold on to we can go to town or baby if youd rather ill take you for a ride on my big green tractor said we can fire it up and i can show you around sit up on the hill and watch the sun go down when the fireflies are dancing and the moon comes out we can turn on the lights and head back to the house or we can take another ride on my big green tractor we can go slow or make it go faster down through the woods and out to the pasture long as im with you it really dont matter climb up in my lap and drive if you want to girl you know you got me to hold on to we can go to town but baby if youd rather ill take you for a ride on my big green tractor just let me dust of the seat put your pretty little arms around me hell yeah you can climb up in my lap and drive if you want to girl you know you got me to hold on to we can go to town or baby if youd rather ill take you for a ride on my big green tractor oh yeah we can go to town or we can go another round on my big green tractor "
2009,76,"White Horse","Taylor Swift","say youre sorry that face of an angel comes out just when you need it to as i paced back and forth all this time cause i honestly believed in you holdin on the days drag on stupid girl i shoulda known i shoulda known that im not a princess this aint a fairytale im not the one youll sweep off her feet lead her up the stairwell this aint hollywood this is a small town i was a dreamer before you went and let me down now its too late for you and your white horse to come around baby i was naive got lost in your eyes and never really had a chance my mistake i didnt know to be in love you had to fight to have the upper hand i had so many dreams about you and me happy endings now i know that im not a princess this aint a fairytale im not the one youll sweep off her feet lead her up the stairwell this aint hollywood this is a small town i was a dreamer before you went and let me down now its too late for you and your white horse to come around and there you are on your knees beggin for forgiveness beggin for me just like i always wanted but im so sorry cause im not your princess this aint our fairytale im gonna find someone someday who might actually treat me well this is a big world that was a small town there in my rear view mirror disappearing now and its too late for you and your white horse now its too late for you and your white horse to catch me now oh whoa whoa whoa try and catch me now oh its too late to catch me now "
